Analog1, Analog2, Digital1, Digital2
11228,9198,0,0
11257,9149,0,0
11075,9414,0,0
11139,9203,0,0
11137,9317,0,0
11221,9064,0,0
11081,9111,0,0
11133,9371,0,0
11053,9247,0,0
11078,9191,0,0
11208,9272,0,0
11096,9167,0,0
11214,9184,0,0
11163,9245,0,0
11032,9272,0,0
11135,9290,0,0
11071,9348,0,0
11045,9366,0,0
11173,9258,0,0
10997,9191,0,0
11125,9255,0,0
11055,9341,0,0
11137,9308,0,0
11190,9323,0,0
11066,9113,0,0
11066,9325,0,0
11032,9331,0,0
11136,9342,0,0
11212,9159,0,0
11090,9152,0,0
11112,9276,0,0
11055,9320,0,0
11127,9273,0,0
11111,9272,0,0
10991,9283,0,0
11144,9307,0,0
11085,9208,0,0
10960,9287,0,0
11195,9350,0,0
10954,9065,0,0
11111,9280,0,0
10920,9256,0,0
11032,9316,0,0
11126,9361,0,0
11109,9320,0,0
11129,9118,0,0
11099,9222,0,0
11092,9166,0,0
11120,9306,0,0
10913,9297,0,0
11023,9140,0,0
11005,9134,0,0
11082,9181,0,0
11060,9163,0,0
10966,9323,0,0
11072,9231,0,0
11234,9196,0,0
11236,9237,0,0
10981,9177,0,0
11082,9258,0,0
11130,9328,0,0
10910,9237,0,0
11109,9151,0,0
11078,9207,0,0
11168,9329,0,0
11096,9162,0,0
11158,9299,0,0
11013,9200,0,0
11192,9345,0,0
11151,9232,0,0
11239,9203,0,0
11057,9298,0,0
11152,9175,0,0
11183,9052,0,0
11101,9265,0,0
11173,9106,0,0
11101,9122,0,0
11082,9140,0,0
10928,9308,0,0
11114,9278,0,0
11139,9294,0,0
11058,9038,0,0
11193,9236,0,0
11180,9492,0,0
11025,9368,0,0
11043,9206,0,0
11151,9143,0,0
11273,9354,0,0
11197,9169,0,0
11275,9258,0,0
11005,9168,0,0
11077,9339,0,0
11176,9264,0,0
11044,9214,0,0
10985,9111,0,0
11038,9326,0,0
11130,9358,0,0
11082,9179,0,0
11071,9203,0,0
11008,9084,0,0
11025,9299,0,0
11086,9301,0,0
11204,9175,0,0
11050,9082,0,0
11220,9226,0,0
10924,9218,0,0
11018,9252,0,0
11107,9247,0,0
11143,9400,0,0
10968,9328,0,0
11056,9205,0,0
10964,9197,0,0
11205,9171,0,0
11084,9227,0,0
10892,9281,0,0
11080,9264,0,0
11077,9216,0,0
10976,9281,0,0
11066,9232,0,0
11078,9330,0,0
11160,9278,0,0
11036,9219,0,0
11070,9285,0,0
11062,9329,0,0
11108,9286,0,0
11044,9246,0,0
11047,9063,0,0
11130,9267,0,0
10997,9236,0,0
11045,9095,0,0
10955,9181,0,0
11086,9195,0,0
11025,9385,0,0
11094,9291,0,0
10983,9247,0,0
10961,9241,0,0
10946,9355,0,0
11152,9178,0,0
11148,9224,0,0
11002,9297,0,0
11062,9209,0,0
10935,9337,0,0
10998,9197,0,0
10993,9222,0,0
10932,9251,0,0
11028,9317,0,0
10947,9238,0,0
11041,9378,0,0
10961,9387,0,0
11044,9162,0,0
11050,9306,0,0
11253,9039,0,0
10942,9370,0,0
10973,9152,0,0
10899,9011,0,0
11150,9292,0,0
10990,9234,0,0
10943,9225,0,0
10945,9212,0,0
11048,9302,0,0
11077,9230,0,0
11008,9240,0,0
11004,9154,0,0
11000,9241,0,0
11162,9181,0,0
11030,9276,0,0
11162,9227,0,0
11079,9160,0,0
11034,9202,0,0
10928,9170,0,0
10862,9293,0,0
11084,9176,0,0
11041,9105,0,0
10952,9439,0,0
11040,9227,0,0
10976,9142,0,0
10951,9278,0,0
10989,9421,0,0
10881,9264,0,0
11143,9182,0,0
11138,9107,0,0
11110,9305,0,0
10952,9289,0,0
11229,9254,0,0
10982,9140,0,0
10960,9163,0,0
11032,9167,0,0
11036,9186,0,0
11078,9095,0,0
11238,9357,0,0
11121,9311,0,0
11020,9164,0,0
11093,9237,0,0
11273,9506,0,0
11186,9284,0,0
11201,9310,0,0
11089,9280,0,0
11158,9398,0,0
11190,9308,0,0
11078,9339,0,0
11095,9249,0,0
11157,9217,0,0
11129,9110,0,0
11000,9128,0,0
11206,9272,0,0
10903,9175,0,0
11103,9273,0,0
11063,9269,0,0
10998,9205,0,0
10990,9464,0,0
11071,9164,0,0
11098,9309,0,0
11051,9415,0,0
11120,9251,0,0
11181,9094,0,0
10988,9258,0,0
11100,9239,0,0
11104,9227,0,0
11042,9290,0,0
10923,9191,0,0
11191,9280,0,0
11093,9378,0,0
11139,9248,0,0
10988,9230,0,0
11027,9219,0,0
10968,9345,0,0
11072,9169,0,0
11071,9313,0,0
10978,9366,0,0
10972,9100,0,0
10898,9249,0,0
10976,9273,0,0
11005,9152,0,0
11128,9297,0,0
10935,9210,0,0
11064,9116,0,0
11151,9339,0,0
11079,9253,0,0
10831,9221,0,0
11066,9301,0,0
11082,9130,0,0
10973,9221,0,0
11077,9210,0,0
10962,9281,0,0
10941,9185,0,0
11063,9147,0,0
10991,9111,0,0
11086,9230,0,0
11096,9227,0,0
10953,9125,0,0
10960,9223,0,0
11003,9101,0,0
11061,9101,0,0
11087,9287,0,0
10982,9342,0,0
11061,9182,0,0
11017,9274,0,0
10955,9358,0,0
11115,9191,0,0
11002,9227,0,0
10993,9288,0,0
11029,9179,0,0
10902,9126,0,0
11149,9210,0,0
11000,9121,0,0
11022,9151,0,0
11050,9143,0,0
10995,9284,0,0
11080,9162,0,0
11071,9221,0,0
11073,9114,0,0
10985,9267,0,0
11177,9462,0,0
11014,9376,0,0
11110,9146,0,0
10954,9216,0,0
10944,9306,0,0
11010,9245,0,0
11064,9399,0,0
10983,9199,0,0
10923,9128,0,0
11076,9317,0,0
11126,9200,0,0
10994,9402,0,0
11016,9341,0,0
11021,9160,0,0
11053,9241,0,0
10875,9229,0,0
10945,9368,0,0
11033,9337,0,0
11035,9193,0,0
11060,9244,0,0
10904,9181,0,0
10931,9207,0,0
10996,9166,0,0
10980,9157,0,0
10986,9300,0,0
11159,9258,0,0
11028,9311,0,0
11065,9199,0,0
11100,9209,0,0
11017,9215,0,0
11159,9094,0,0
11017,9200,0,0
11108,9216,0,0
10950,9246,0,0
11085,9270,0,0
11167,9228,0,0
11134,9098,0,0
11325,9219,0,0
11285,9270,0,0
11279,9309,0,0
11322,9327,0,0
11031,9147,0,0
11219,9247,0,0
11205,9339,0,0
11209,9317,0,0
11294,9277,0,0
11220,9070,0,0
11175,9208,0,0
11171,9426,0,0
11102,9301,0,0
11180,9312,0,0
11214,9255,0,0
11138,9260,0,0
10999,9079,0,0
11211,9167,0,0
11241,9077,0,0
11066,9199,0,0
11071,9210,0,0
11017,9235,0,0
11035,9142,0,0
10948,9097,0,0
11025,9154,0,0
11178,9205,0,0
11020,9177,0,0
11072,9238,0,0
11106,9192,0,0
11069,9199,0,0
11215,9260,0,0
11011,9248,0,0
11110,9315,0,0
10962,9193,0,0
10980,9151,0,0
11076,9173,0,0
11200,9190,0,0
11010,9194,0,0
11049,9326,0,0
11151,9218,0,0
11108,9199,0,0
11099,9329,0,0
10971,9074,0,0
11203,9241,0,0
10900,9081,0,0
11043,9262,0,0
11049,9221,0,0
11035,9134,0,0
10981,9305,0,0
11100,9211,0,0
11193,9249,0,0
10958,9212,0,0
11015,9212,0,0
10968,9261,0,0
11071,9188,0,0
10979,9301,0,0
11028,9427,0,0
10897,9304,0,0
11151,9172,0,0
10990,9251,0,0
10945,9216,0,0
10947,9189,0,0
10952,9175,0,0
10994,9350,0,0
10965,9222,0,0
11084,9250,0,0
11026,9112,0,0
10937,9224,0,0
10957,9285,0,0
10968,9151,0,0
10966,9297,0,0
11086,9240,0,0
11024,9285,0,0
10867,9148,0,0
10864,9338,0,0
10906,9283,0,0
11110,9132,0,0
11118,9264,0,0
11062,9342,0,0
10877,9411,0,0
10914,9235,0,0
10852,9249,0,0
11040,9350,0,0
10916,9229,0,0
10914,9101,0,0
11045,9233,0,0
11120,9213,0,0
10957,9326,0,0
11047,9206,0,0
11013,9263,0,0
10978,9198,0,0
10912,9346,0,0
10977,9248,0,0
10975,9348,0,0
10825,9208,0,0
10919,9017,0,0
10881,9241,0,0
10834,9246,0,0
10917,9162,0,0
10794,9266,0,0
10922,9256,0,0
10956,9282,0,0
11048,9241,0,0
10980,9170,0,0
10820,9258,0,0
10934,9161,0,0
10885,9151,0,0
10793,9202,0,0
10897,9334,0,0
10936,9229,0,0
10945,9034,0,0
10960,9125,0,0
10855,9136,0,0
10907,9385,0,0
10952,9292,0,0
11001,9126,0,0
10903,9288,0,0
10967,9082,0,0
10867,9240,0,0
10919,9318,0,0
10948,9192,0,0
11029,9297,0,0
10873,9247,0,0
11014,9258,0,0
11007,9104,0,0
10984,9214,0,0
10971,9204,0,0
11118,9474,0,0
10961,9228,0,0
10991,9192,0,0
11003,9215,0,0
11042,9330,0,0
11070,9322,0,0
11104,9182,0,0
11071,9259,0,0
11056,9176,0,0
10938,9286,0,0
11002,9056,0,0
11066,9175,0,0
11105,9235,0,0
10996,9204,0,0
11093,9104,0,0
11055,9144,0,0
10903,9173,0,0
11059,9333,0,0
11199,9349,0,0
11183,9269,0,0
10973,9206,0,0
11111,9287,0,0
11144,9280,0,0
10903,9157,0,0
10967,9241,0,0
11076,9184,0,0
11167,9066,0,0
11037,9196,0,0
11149,9190,0,0
10959,9230,0,0
11152,9161,0,0
10911,9169,0,0
11051,9279,0,0
11022,9223,0,0
10928,9048,0,0
11106,9240,0,0
10947,9332,0,0
11025,9397,0,0
10967,9458,0,0
10964,9222,0,0
10990,9199,0,0
10986,9333,0,0
10964,9277,0,0
11086,9367,0,0
10843,9295,0,0
10943,9275,0,0
11092,9130,0,0
10893,9251,0,0
11072,9263,0,0
10920,9298,0,0
10846,9178,0,0
10979,9226,0,0
11089,9312,0,0
10869,9248,0,0
11065,9286,0,0
10943,9288,0,0
11005,9241,0,0
10944,9174,0,0
10853,9370,0,0
10895,9167,0,0
10839,9266,0,0
10903,9100,0,0
10942,9120,0,0
11125,9177,0,0
10925,9173,0,0
10904,9195,0,0
11090,9367,0,0
10916,9346,0,0
11026,9391,0,0
11076,9421,0,0
10936,9167,0,0
10829,9233,0,0
10995,9253,0,0
11027,9256,0,0
10909,9132,0,0
11022,9281,0,0
10876,9234,0,0
10912,9164,0,0
10863,9230,0,0
10986,9250,0,0
11011,9342,0,0
11077,9237,0,0
11044,9232,0,0
10975,9446,0,0
10893,9305,0,0
10917,9344,0,0
10906,9105,0,0
10916,9181,0,0
10819,9269,0,0
10965,9184,0,0
11004,9255,0,0
11018,9157,0,0
11034,9263,0,0
10909,9132,0,0
11147,9154,0,0
10922,9289,0,0
10881,9176,0,0
10903,9252,0,0
10900,9267,0,0
11001,9276,0,0
10989,9129,0,0
10856,9296,0,0
11059,9226,0,0
10854,9158,0,0
10925,9265,0,0
10962,9270,0,0
10906,9267,0,0
10996,9164,0,0
10903,9212,0,0
10926,9113,0,0
11006,9274,0,0
10892,9325,0,0
10991,9405,0,0
10800,9289,0,0
10813,9157,0,0
11037,9259,0,0
11131,9197,0,0
10942,9099,0,0
10874,9216,0,0
10917,9247,0,0
10869,9148,0,0
11027,9128,0,0
10863,9325,0,0
10911,9016,0,0
11064,9173,0,0
11037,9337,0,0
11105,9260,0,0
10873,9161,0,0
10933,9157,0,0
10928,9270,0,0
11066,9263,0,0
10920,9150,0,0
11069,9274,0,0
11007,9287,0,0
11156,9230,0,0
10978,9109,0,0
10983,9178,0,0
10825,9241,0,0
11020,9173,0,0
11057,9203,0,0
10996,9081,0,0
10955,9263,0,0
11012,9187,0,0
11119,9382,0,0
11073,9246,0,0
11064,9301,0,0
11119,9338,0,0
11127,9311,0,0
11044,9310,0,0
11005,9302,0,0
11024,9329,0,0
11099,9295,0,0
11108,9246,0,0
11174,9356,0,0
10967,9205,0,0
11121,9075,0,0
11008,9360,0,0
10896,9290,0,0
10991,9054,0,0
11168,9414,0,0
11259,9281,0,0
11056,9246,0,0
11136,9319,0,0
10839,9338,0,0
11109,9204,0,0
10898,9135,0,0
10892,9349,0,0
10870,9152,0,0
11020,9199,0,0
10848,9167,0,0
10817,9371,0,0
10893,9359,0,0
10864,9344,0,0
11017,9110,0,0
10963,9194,0,0
10890,9123,0,0
11039,9307,0,0
11037,9228,0,0
10976,9208,0,0
11010,9184,0,0
10918,9133,0,0
10931,9302,0,0
10949,9304,0,0
11039,9410,0,0
10961,9312,0,0
11023,9272,0,0
10925,9233,0,0
10991,9150,0,0
11161,9192,0,0
10944,9362,0,0
10961,9140,0,0
11027,9383,0,0
11047,9148,0,0
11016,9218,0,0
10810,9344,0,0
10892,9273,0,0
10897,9183,0,0
10962,9335,0,0
10911,9317,0,0
11004,9111,0,0
10908,9075,0,0
10869,9353,0,0
11016,9312,0,0
11102,9188,0,0
10985,9272,0,0
10924,9258,0,0
10935,9335,0,0
11078,9291,0,0
10908,9326,0,0
10930,9238,0,0
10933,9324,0,0
10926,9413,0,0
10957,9246,0,0
11101,9267,0,0
10957,9350,0,0
10884,9253,0,0
10960,9356,0,0
10926,9201,0,0
10890,9148,0,0
11029,9260,0,0
11099,9235,0,0
11035,9221,0,0
10895,9272,0,0
10993,9228,0,0
11103,9137,0,0
10969,9265,0,0
11069,9300,0,0
10809,9244,0,0
10860,9260,0,0
10868,9291,0,0
10990,9261,0,0
10921,9210,0,0
11053,9276,0,0
10961,9235,0,0
10965,9214,0,0
10852,9312,0,0
10979,9184,0,0
10981,9207,0,0
10968,9301,0,0
10717,9313,0,0
10881,9233,0,0
10906,9316,0,0
10881,9180,0,0
10987,9355,0,0
11034,9392,0,0
11012,9254,0,0
10924,9169,0,0
10929,9372,0,0
10904,9362,0,0
11012,9439,0,0
10848,9174,0,0
10965,9157,0,0
11001,9305,0,0
10827,9200,0,0
10972,9353,0,0
11088,9193,0,0
11056,9265,0,0
10945,9139,0,0
11140,9084,0,0
11116,9168,0,0
11217,9147,0,0
11126,9120,0,0
11115,9340,0,0
11118,9149,0,0
11263,9194,0,0
11265,9217,0,0
10927,9229,0,0
11082,9065,0,0
10974,9198,0,0
11044,9158,0,0
10988,9238,0,0
10996,9262,0,0
10991,9223,0,0
10935,9253,0,0
11279,9260,0,0
10979,9162,0,0
11175,9140,0,0
11048,9231,0,0
11002,9108,0,0
11065,9326,0,0
11034,9277,0,0
11094,9154,0,0
11077,9229,0,0
11144,9332,0,0
11049,9330,0,0
10950,9259,0,0
11073,9115,0,0
10963,9244,0,0
11099,9323,0,0
10955,9310,0,0
10948,9247,0,0
10896,9410,0,0
11041,9269,0,0
10962,9221,0,0
10992,9123,0,0
10863,9336,0,0
10940,9390,0,0
10902,9269,0,0
10993,9134,0,0
10896,9189,0,0
10907,9195,0,0
10879,9081,0,0
10922,9252,0,0
10969,9233,0,0
10993,9258,0,0
10991,9116,0,0
11062,9289,0,0
10931,9083,0,0
10944,9277,0,0
10972,9178,0,0
11023,9202,0,0
11135,9123,0,0
11079,8990,0,0
10978,9149,0,0
11047,9055,0,0
11054,9284,0,0
10930,9143,0,0
10902,9190,0,0
11136,9075,0,0
10879,9334,0,0
11010,9309,0,0
10918,9384,0,0
10945,9181,0,0
10917,9238,0,0
10981,9258,0,0
10914,9273,0,0
10853,9226,0,0
11002,9293,0,0
10959,9252,0,0
10942,9311,0,0
11041,9316,0,0
10968,9164,0,0
10756,9058,0,0
10923,9340,0,0
10857,9295,0,0
10921,9189,0,0
10885,9181,0,0
10822,9278,0,0
10910,9136,0,0
10764,9229,0,0
10937,9164,0,0
10904,9305,0,0
10905,9143,0,0
10967,9287,0,0
10874,9103,0,0
11124,9308,0,0
11015,9156,0,0
11000,9067,0,0
11052,9262,0,0
10850,9114,0,0
10791,9268,0,0
10862,9115,0,0
11006,9339,0,0
10923,9227,0,0
10904,9195,0,0
10838,9255,0,0
10945,9072,0,0
10947,9199,0,0
10816,9191,0,0
10804,9275,0,0
10899,9216,0,0
10913,9306,0,0
10832,9287,0,0
10876,9298,0,0
11026,9255,0,0
10813,9395,0,0
10835,9365,0,0
11009,9218,0,0
10933,9223,0,0
11103,9253,0,0
11141,9236,0,0
11118,9283,0,0
11065,9289,0,0
11185,9292,0,0
11307,9512,0,0
11208,9135,0,0
11292,9167,0,0
11248,9112,0,0
11254,9200,0,0
11179,9131,0,0
11151,9187,0,0
11447,9254,0,0
11396,9147,0,0
11352,9205,0,0
11288,9266,0,0
11372,9178,0,0
11549,9181,0,0
11423,9326,0,0
11429,9215,0,0
11464,9333,0,0
11461,9349,0,0
11695,9344,0,0
11550,9258,0,0
11615,9315,0,0
11549,8954,0,0
11535,9199,0,0
11502,9169,0,0
11506,9255,0,0
11454,9185,0,0
11637,9083,0,0
11457,9222,0,0
11582,9136,0,0
11544,9218,0,0
11564,9177,0,0
11578,9224,0,0
11580,9212,0,0
11819,9137,0,0
11626,9013,0,0
11610,9163,0,0
11696,9106,0,0
11623,9156,0,0
11494,9220,0,0
11447,9215,0,0
11498,9266,0,0
11494,9126,0,0
11480,9160,0,0
11358,9336,0,0
11574,9213,0,0
11250,9191,0,0
11267,9139,0,0
11104,9210,0,0
11412,9356,0,0
11328,9298,0,0
11297,9131,0,0
11434,9366,0,0
11382,9191,0,0
11376,9187,0,0
11345,9255,0,0
11362,9309,0,0
11420,9256,0,0
11334,9323,0,0
11552,9116,0,0
11683,9308,0,0
11762,9288,0,0
11637,9174,0,0
11370,9230,0,0
11629,9351,0,0
11549,9170,0,0
11483,9363,0,0
11383,9250,0,0
11324,9216,0,0
11426,9203,0,0
11368,9131,0,0
11266,9222,0,0
11305,9094,0,0
11242,9216,0,0
11340,9255,0,0
11199,9193,0,0
11335,9132,0,0
11260,9194,0,0
11152,9196,0,0
11402,9279,0,0
11251,9280,0,0
11224,9215,0,0
11054,9072,0,0
11300,9081,0,0
11200,9250,0,0
11125,9220,0,0
11219,9250,0,0
11145,9401,0,0
11167,9156,0,0
11219,9217,0,0
11254,9305,0,0
11241,9169,0,0
11202,9340,0,0
11112,9348,0,0
11136,9184,0,0
11009,9364,0,0
11105,9282,0,0
11165,9328,0,0
11062,9236,0,0
11067,9104,0,0
11104,9339,0,0
11097,9198,0,0
11136,9255,0,0
11073,9253,0,0
11141,9200,0,0
10893,9297,0,0
11021,9278,0,0
10952,9425,0,0
11178,9228,0,0
11126,9248,0,0
10968,9271,0,0
10962,9247,0,0
10990,9196,0,0
10931,9212,0,0
11028,9211,0,0
10936,9239,0,0
11078,9373,0,0
11150,9309,0,0
11003,9239,0,0
11176,9387,0,0
11042,9151,0,0
10984,9119,0,0
10959,9241,0,0
11071,9252,0,0
11057,9114,0,0
10951,9163,0,0
10961,9333,0,0
11048,9245,0,0
11028,9275,0,0
10982,9244,0,0
11112,9285,0,0
10998,9315,0,0
11084,9250,0,0
11044,9301,0,0
11136,9368,0,0
11134,9279,0,0
11120,9159,0,0
10858,9298,0,0
11081,9241,0,0
10950,9307,0,0
11014,9242,0,0
11058,9155,0,0
10956,9155,0,0
10982,9157,0,0
10970,9116,0,0
11069,9144,0,0
11083,9218,0,0
10932,9281,0,0
10944,9168,0,0
11109,9244,0,0
11061,9185,0,0
11016,9396,0,0
10890,9232,0,0
10994,9103,0,0
10988,9077,0,0
10892,9350,0,0
11035,9360,0,0
11134,9301,0,0
10851,9344,0,0
11097,9226,0,0
11001,9264,0,0
10828,9206,0,0
11012,9039,0,0
10864,9130,0,0
10930,9183,0,0
11011,9171,0,0
11000,9154,0,0
10855,9200,0,0
10832,9149,0,0
10944,9115,0,0
11015,9186,0,0
10973,9249,0,0
11051,9151,0,0
10913,9382,0,0
10922,9308,0,0
10911,9333,0,0
11066,9243,0,0
10942,9233,0,0
11071,9179,0,0
10948,9344,0,0
10897,9309,0,0
10956,9257,0,0
10975,9323,0,0
10930,9307,0,0
10968,9162,0,0
10936,9165,0,0
11006,9265,0,0
10893,9218,0,0
10884,9208,0,0
10907,9128,0,0
10848,9177,0,0
10724,9187,0,0
10917,9212,0,0
10951,9261,0,0
11006,9296,0,0
10718,9197,0,0
11010,9077,0,0
10951,9233,0,0
10777,9307,0,0
11045,9227,0,0
10865,9233,0,0
10926,9149,0,0
10924,9298,0,0
11104,9115,0,0
10845,9285,0,0
10819,9328,0,0
10981,9245,0,0
10925,9256,0,0
10838,9158,0,0
10888,9162,0,0
10956,9079,0,0
10838,9189,0,0
10949,9282,0,0
10902,9113,0,0
11032,9265,0,0
11030,9384,0,0
10935,9273,0,0
10925,9238,0,0
10885,9217,0,0
11002,9122,0,0
10936,9289,0,0
10790,9235,0,0
10975,9239,0,0
10914,9249,0,0
10915,9200,0,0
10885,9177,0,0
10838,9250,0,0
11069,9319,0,0
11145,9167,0,0
10968,9442,0,0
10928,9255,0,0
11049,9218,0,0
10982,9138,0,0
10938,9337,0,0
10997,9195,0,0
10790,9246,0,0
10892,9266,0,0
11009,9218,0,0
10845,9374,0,0
11059,9112,0,0
10806,9351,0,0
10934,9236,0,0
10876,9060,0,0
10930,9339,0,0
10985,9175,0,0
11041,9288,0,0
10942,9333,0,0
10945,9290,0,0
10812,9225,0,0
10865,9197,0,0
10929,9345,0,0
10864,9282,0,0
10906,9249,0,0
10827,9147,0,0
11187,9251,0,0
10928,9213,0,0
11072,9309,0,0
11109,9182,0,0
11216,9238,0,0
11076,9341,0,0
11171,9301,0,0
11036,9228,0,0
11095,9295,0,0
11051,9230,0,0
11120,9178,0,0
10903,9107,0,0
11015,9357,0,0
11106,9256,0,0
11021,9043,0,0
11010,9277,0,0
11143,9356,0,0
10977,9217,0,0
11213,9139,0,0
11035,9276,0,0
11158,9365,0,0
10939,9401,0,0
11065,9128,0,0
11107,9393,0,0
10942,9256,0,0
10920,9172,0,0
11155,9240,0,0
11036,9374,0,0
10989,9184,0,0
10999,9214,0,0
11011,9127,0,0
10939,9247,0,0
10827,9154,0,0
11165,9134,0,0
10948,9195,0,0
10906,9203,0,0
11081,9114,0,0
10950,9175,0,0
10988,9342,0,0
10906,9227,0,0
11033,9133,0,0
10978,9105,0,0
11021,9157,0,0
10910,9101,0,0
10911,9102,0,0
11035,9342,0,0
10977,9225,0,0
10914,9438,0,0
11048,9252,0,0
11055,9268,0,0
10863,9262,0,0
11084,9278,0,0
11063,9128,0,0
11017,9249,0,0
10944,9364,0,0
11059,9217,0,0
10981,9336,0,0
10928,9275,0,0
11019,9224,0,0
10886,9340,0,0
10841,9216,0,0
10875,9164,0,0
10945,9229,0,0
10867,9207,0,0
11026,9236,0,0
10785,9169,0,0
10978,9277,0,0
11097,9254,0,0
11060,9332,0,0
11089,9342,0,0
10983,9249,0,0
10917,9197,0,0
10863,9295,0,0
10856,9250,0,0
10911,9092,0,0
10978,9260,0,0
10897,9230,0,0
11007,9088,0,0
10935,9124,0,0
11013,9148,0,0
10926,9161,0,0
11050,9266,0,0
10826,9263,0,0
11042,9205,0,0
10944,9367,0,0
11083,9301,0,0
10956,9339,0,0
10805,9210,0,0
10912,9148,0,0
10619,9195,0,0
10908,9079,0,0
10904,9260,0,0
10957,9399,0,0
10950,9181,0,0
11081,9098,0,0
10953,9243,0,0
11040,9351,0,0
10962,9302,0,0
10945,9208,0,0
10872,9308,0,0
11017,9079,0,0
10945,9179,0,0
10977,9329,0,0
11023,9217,0,0
11044,9229,0,0
10876,9122,0,0
11013,9335,0,0
10993,9236,0,0
10722,9323,0,0
10904,9451,0,0
10918,9488,0,0
10769,9186,0,0
10873,9293,0,0
10956,9321,0,0
10981,9288,0,0
10879,9305,0,0
10891,9213,0,0
10953,9297,0,0
10859,9319,0,0
10987,9228,0,0
10855,9173,0,0
10940,9261,0,0
11078,9217,0,0
11005,9275,0,0
11094,9221,0,0
10939,9192,0,0
11045,9280,0,0
11028,9158,0,0
11137,9167,0,0
10952,9096,0,0
10964,9396,0,0
10779,9328,0,0
11067,9144,0,0
11011,9097,0,0
10921,9167,0,0
11100,9128,0,0
11048,9168,0,0
11098,9233,0,0
10922,9251,0,0
10858,9256,0,0
11099,9232,0,0
10960,9238,0,0
10893,9135,0,0
10869,9292,0,0
11049,9200,0,0
10959,9399,0,0
11034,9229,0,0
11088,9230,0,0
10949,9254,0,0
10958,9340,0,0
10905,9272,0,0
10970,9355,0,0
10986,9306,0,0
10970,9133,0,0
10856,9270,0,0
10869,9355,0,0
10820,9245,0,0
10975,9199,0,0
10841,9227,0,0
10961,9157,0,0
10959,9307,0,0
11168,9159,0,0
11131,9294,0,0
10875,9053,0,0
10766,9179,0,0
10869,9097,0,0
10937,9216,0,0
10914,9210,0,0
10941,9387,0,0
10823,9152,0,0
10730,9312,0,0
10824,9172,0,0
10865,9206,0,0
10886,9028,0,0
10999,9229,0,0
10882,9296,0,0
10875,9190,0,0
11007,9223,0,0
10841,9166,0,0
10960,9405,0,0
10819,9163,0,0
10907,9146,0,0
10890,9145,0,0
10789,9204,0,0
11001,9309,0,0
10828,9105,0,0
10883,9345,0,0
10773,9204,0,0
10802,9227,0,0
10785,9093,0,0
10854,9266,0,0
10924,9231,0,0
10947,9241,0,0
10902,9259,0,0
10940,9266,0,0
10903,9342,0,0
10886,9285,0,0
10862,9258,0,0
10801,9259,0,0
10850,9256,0,0
10983,9183,0,0
10724,9092,0,0
11022,9289,0,0
10902,9211,0,0
10948,9308,0,0
10840,9335,0,0
10936,9150,0,0
10796,9306,0,0
10826,9219,0,0
10727,9230,0,0
10904,9248,0,0
10962,9357,0,0
10835,9438,0,0
10995,9355,0,0
10832,9263,0,0
10931,9289,0,0
10826,9327,0,0
10967,9214,0,0
10894,9345,0,0
10874,9257,0,0
10872,9268,0,0
10912,9203,0,0
11018,9251,0,0
10863,9331,0,0
10885,9151,0,0
10936,9319,0,0
10972,9249,0,0
10943,9173,0,0
10877,9323,0,0
10795,9221,0,0
10979,9288,0,0
10877,9191,0,0
11065,9304,0,0
10845,9141,0,0
10681,9146,0,0
10888,9324,0,0
10870,9274,0,0
11075,9285,0,0
10794,9382,0,0
10907,9208,0,0
10836,9144,0,0
10736,9212,0,0
10962,9086,0,0
10767,9261,0,0
10862,9196,0,0
10805,9166,0,0
10788,9264,0,0
10894,9332,0,0
10753,9232,0,0
10727,9367,0,0
10829,9236,0,0
10917,9347,0,0
10948,9257,0,0
10955,9225,0,0
10867,9213,0,0
11090,9264,0,0
10789,9280,0,0
10853,9238,0,0
10883,9312,0,0
10853,9170,0,0
11046,9187,0,0
10897,9260,0,0
11038,9235,0,0
10927,9126,0,0
11053,9356,0,0
11008,9171,0,0
11050,9369,0,0
11190,9077,0,0
11085,9159,0,0
11003,9225,0,0
10988,9256,0,0
11097,9163,0,0
11077,9174,0,0
11111,9224,0,0
10957,9207,0,0
10975,9292,0,0
11124,9415,0,0
11053,9375,0,0
11034,9360,0,0
11139,9227,0,0
10902,9229,0,0
10975,9115,0,0
11070,9239,0,0
10997,9221,0,0
11068,9171,0,0
10849,9294,0,0
10981,9251,0,0
10997,9168,0,0
10901,9175,0,0
11072,9254,0,0
11123,9104,0,0
11062,9091,0,0
11036,9258,0,0
11152,9141,0,0
11021,9089,0,0
10996,9276,0,0
10821,9322,0,0
10889,9237,0,0
10771,9210,0,0
10990,9255,0,0
11001,9093,0,0
10946,9211,0,0
10958,9238,0,0
10927,9258,0,0
11026,9316,0,0
10851,9175,0,0
11104,9401,0,0
11089,9129,0,0
10961,9175,0,0
11121,9002,0,0
10969,9285,0,0
11011,9099,0,0
11039,9167,0,0
10884,9380,0,0
11009,9302,0,0
11099,9268,0,0
10841,9250,0,0
11169,9129,0,0
11084,9278,0,0
10890,9309,0,0
10982,9315,0,0
11012,9217,0,0
10952,9336,0,0
10821,9225,0,0
11079,9231,0,0
11055,9235,0,0
11012,9220,0,0
10907,9410,0,0
11021,9352,0,0
10929,9174,0,0
10966,9169,0,0
10957,9290,0,0
10956,9212,0,0
10949,9196,0,0
11096,9391,0,0
11039,9013,0,0
