Analog1, Analog2, Digital1, Digital2
18459,13824,0,0
18462,13648,0,0
18408,13829,0,0
18371,13798,0,0
18478,13883,0,0
18420,13746,0,0
18453,13788,0,0
18313,13777,0,0
18436,13774,0,0
18372,13846,0,0
18348,13837,0,0
18282,13741,0,0
18591,13911,0,0
18358,13663,0,0
18396,13727,0,0
18486,13836,0,0
18386,13836,0,0
18261,13887,0,0
18527,13807,0,0
18470,13701,0,0
18479,13767,0,0
18472,13858,0,0
18371,13653,0,0
18320,13681,0,0
18274,13717,0,0
18331,13762,0,0
18484,13880,0,0
18276,13845,0,0
18359,13693,0,0
18526,13771,0,0
18518,13852,0,0
18366,13716,0,0
18323,13862,0,0
18558,13836,0,0
18430,13801,0,0
18375,13801,0,0
18379,13736,0,0
18319,13647,0,0
18347,13767,0,0
18513,13844,0,0
18383,13764,0,0
18479,13919,0,0
18321,13862,0,0
18554,13666,0,0
18454,13784,0,0
18548,13758,0,0
18525,13725,0,0
18583,13797,0,0
18588,13720,0,0
18410,13762,0,0
18453,13585,0,0
18440,13825,0,0
18399,13725,0,0
18399,13856,0,0
18432,13867,0,0
18495,13758,0,0
18347,14047,0,0
18522,13825,0,0
18490,13760,0,0
18374,13900,0,0
18445,13836,0,0
18535,14008,0,0
18547,13962,0,0
18612,13968,0,0
18626,13762,0,0
18636,13864,0,0
18455,13874,0,0
18589,13834,0,0
18440,13826,0,0
18577,13882,0,0
18387,13846,0,0
18511,13786,0,0
18465,13619,0,0
18595,13736,0,0
18367,13831,0,0
18492,13891,0,0
18305,13872,0,0
18443,13706,0,0
18531,13734,0,0
18426,13893,0,0
18301,13786,0,0
18416,13733,0,0
18403,13864,0,0
18421,13743,0,0
18436,13920,0,0
18516,13561,0,0
18564,13764,0,0
18409,13726,0,0
18438,13797,0,0
18533,13877,0,0
18564,13750,0,0
18460,13845,0,0
18569,13787,0,0
18541,13941,0,0
18509,13792,0,0
18561,13771,0,0
18677,13730,0,0
18509,13854,0,0
18470,13780,0,0
18389,13826,0,0
18366,13667,0,0
18423,13802,0,0
18324,13751,0,0
18291,13784,0,0
18393,13716,0,0
18326,13804,0,0
18522,13752,0,0
18389,13794,0,0
18444,13706,0,0
18475,13578,0,0
18504,13955,0,0
18666,13917,0,0
18454,13778,0,0
18452,13796,0,0
18453,13875,0,0
18478,13761,0,0
18313,13935,0,0
18459,13729,0,0
18441,13676,0,0
18397,13870,0,0
18591,13812,0,0
18626,13879,0,0
18447,13710,0,0
18490,13817,0,0
18355,13708,0,0
18502,13751,0,0
18448,13961,0,0
18431,13701,0,0
18142,13649,0,0
18412,13775,0,0
18341,13652,0,0
18300,13918,0,0
18378,13842,0,0
18430,13686,0,0
18540,13743,0,0
18294,13825,0,0
18530,13691,0,0
18453,13718,0,0
18322,13702,0,0
18452,13939,0,0
18411,13706,0,0
18532,13989,0,0
18319,13716,0,0
18466,13556,0,0
18365,13857,0,0
18367,13865,0,0
18443,13749,0,0
18382,13837,0,0
18351,13775,0,0
18435,13660,0,0
18487,13833,0,0
18546,13783,0,0
18460,13804,0,0
18358,13689,0,0
18371,13828,0,0
18447,13739,0,0
18505,13742,0,0
18349,13941,0,0
18311,13822,0,0
18532,13660,0,0
18258,13707,0,0
18346,13760,0,0
18480,13678,0,0
18429,13618,0,0
18379,13599,0,0
18200,13874,0,0
18499,13939,0,0
18565,13890,0,0
18476,13766,0,0
18527,13710,0,0
18332,13975,0,0
18495,13841,0,0
18523,14014,0,0
18407,13842,0,0
18282,13959,0,0
18665,13847,0,0
18443,13879,0,0
18454,13805,0,0
18531,13767,0,0
18348,13895,0,0
18369,13859,0,0
18417,13622,0,0
18404,13821,0,0
18411,13745,0,0
18443,13804,0,0
18559,13992,0,0
18625,13745,0,0
18466,13786,0,0
18332,13834,0,0
18430,13863,0,0
18313,13915,0,0
18476,13817,0,0
18427,13807,0,0
18531,13721,0,0
18467,13871,0,0
18460,13855,0,0
18554,13782,0,0
18377,13846,0,0
18463,13982,0,0
18565,13784,0,0
18511,13886,0,0
18475,13917,0,0
18375,13751,0,0
18549,13812,0,0
18504,13878,0,0
18325,13816,0,0
18563,13756,0,0
18391,13818,0,0
18276,13837,0,0
18443,13953,0,0
18518,13739,0,0
18557,13744,0,0
18413,13753,0,0
18471,13763,0,0
18403,13772,0,0
18575,13758,0,0
18586,13935,0,0
18247,13759,0,0
18547,13936,0,0
18561,13719,0,0
18308,13809,0,0
18388,13954,0,0
18352,14010,0,0
18388,13853,0,0
18498,13767,0,0
18312,14015,0,0
18388,13815,0,0
18490,13821,0,0
18393,13714,0,0
18474,13846,0,0
18528,13725,0,0
18341,13731,0,0
18433,13827,0,0
18569,13780,0,0
18503,13845,0,0
18491,14037,0,0
18568,13797,0,0
18258,14038,0,0
18354,13725,0,0
18557,13848,0,0
18420,13902,0,0
18500,13852,0,0
18362,13874,0,0
18581,13822,0,0
18635,13818,0,0
18541,13910,0,0
18609,13752,0,0
18543,13779,0,0
18546,14023,0,0
18507,13795,0,0
18621,13847,0,0
18700,13857,0,0
18481,13660,0,0
18506,13951,0,0
18649,13829,0,0
18585,13724,0,0
18692,13622,0,0
18683,13755,0,0
18534,13888,0,0
18537,13696,0,0
18571,13862,0,0
18556,13816,0,0
18352,13868,0,0
18544,13782,0,0
18549,13837,0,0
18607,13773,0,0
18585,13876,0,0
18505,13720,0,0
18559,13836,0,0
18504,13822,0,0
18466,13727,0,0
18493,13760,0,0
18477,13794,0,0
18548,13639,0,0
18612,13672,0,0
18574,13658,0,0
18197,13863,0,0
18627,13735,0,0
18432,13873,0,0
18662,13743,0,0
18898,13728,0,0
18632,13704,0,0
18591,13965,0,0
18613,13681,0,0
18591,13664,0,0
18554,13756,0,0
18663,13808,0,0
18635,13745,0,0
18479,13834,0,0
18582,13745,0,0
18499,13688,0,0
18616,13738,0,0
18680,13857,0,0
18487,13811,0,0
18545,13710,0,0
18553,13718,0,0
18553,13768,0,0
18623,13704,0,0
18492,13737,0,0
18702,13704,0,0
18647,13730,0,0
18441,13718,0,0
18674,13751,0,0
18416,13668,0,0
18607,13861,0,0
18524,13772,0,0
18409,13660,0,0
18549,13775,0,0
18461,13760,0,0
18422,13795,0,0
18468,13709,0,0
18470,13732,0,0
18693,13622,0,0
18573,13757,0,0
18564,13568,0,0
18528,13654,0,0
18666,13853,0,0
18581,13643,0,0
18490,13828,0,0
18329,13816,0,0
18365,13602,0,0
18323,13845,0,0
18469,13790,0,0
18546,13772,0,0
18549,13785,0,0
18348,13923,0,0
18234,13663,0,0
18557,13792,0,0
18411,13676,0,0
18525,13758,0,0
18511,13819,0,0
18656,13779,0,0
18592,13696,0,0
18541,13727,0,0
18605,13611,0,0
18512,13801,0,0
18507,13702,0,0
18546,13750,0,0
18541,13787,0,0
18457,13725,0,0
18673,13765,0,0
18584,13821,0,0
18373,13804,0,0
18483,13731,0,0
18717,13791,0,0
18542,13620,0,0
18442,13614,0,0
18384,13773,0,0
18213,13772,0,0
18422,13785,0,0
18468,13629,0,0
18396,13678,0,0
18297,13622,0,0
18621,13763,0,0
18402,13826,0,0
18630,13838,0,0
18546,13951,0,0
18649,13694,0,0
18513,13768,0,0
18496,13897,0,0
18725,13798,0,0
18500,13620,0,0
18598,13789,0,0
18575,13753,0,0
18473,13720,0,0
18461,13645,0,0
18501,13804,0,0
18571,13682,0,0
18525,13710,0,0
18456,13704,0,0
18425,13674,0,0
18483,13816,0,0
18518,13681,0,0
18559,13852,0,0
18390,13829,0,0
18504,13594,0,0
18426,13703,0,0
18466,13887,0,0
18424,13844,0,0
18420,13702,0,0
18516,13769,0,0
18346,13585,0,0
18508,13596,0,0
18472,13696,0,0
18528,13705,0,0
18490,13769,0,0
18573,13612,0,0
18442,13630,0,0
18521,13838,0,0
18538,13804,0,0
18580,13681,0,0
18479,13776,0,0
18474,13743,0,0
18440,13601,0,0
18514,13861,0,0
18616,13799,0,0
18675,13798,0,0
18357,13788,0,0
18522,13671,0,0
18416,13782,0,0
18487,13605,0,0
18485,13726,0,0
18464,13846,0,0
18320,13680,0,0
18513,13727,0,0
18337,13661,0,0
18466,13941,0,0
18437,13853,0,0
18284,13605,0,0
18562,13697,0,0
18497,13778,0,0
18539,13828,0,0
18487,13602,0,0
18526,13607,0,0
18510,13678,0,0
18506,13759,0,0
18346,13701,0,0
18467,13673,0,0
18477,13746,0,0
18457,13797,0,0
18467,13684,0,0
18592,13759,0,0
18593,13743,0,0
18655,13854,0,0
18567,13638,0,0
18509,13724,0,0
18444,13707,0,0
18572,13712,0,0
18567,13646,0,0
18559,13788,0,0
18527,13762,0,0
18642,13567,0,0
18465,13741,0,0
18414,13654,0,0
18525,13567,0,0
18573,13685,0,0
18407,13759,0,0
18619,13840,0,0
18540,13645,0,0
18687,13874,0,0
18769,13704,0,0
18585,13710,0,0
18744,13770,0,0
18641,13593,0,0
18649,13642,0,0
18551,13664,0,0
18647,13771,0,0
18665,13669,0,0
18645,13615,0,0
18481,13762,0,0
18714,13568,0,0
18635,13739,0,0
18839,13717,0,0
18647,13632,0,0
18440,13731,0,0
18484,13693,0,0
18687,13923,0,0
18607,13601,0,0
18552,13636,0,0
18502,13795,0,0
18440,13749,0,0
18596,13622,0,0
18557,13635,0,0
18595,13668,0,0
18574,13731,0,0
18582,13654,0,0
18667,13678,0,0
18766,13582,0,0
18522,13724,0,0
18495,13851,0,0
18596,13758,0,0
18465,13751,0,0
18547,13729,0,0
18456,13816,0,0
18485,13632,0,0
18459,13648,0,0
18496,13595,0,0
18470,13646,0,0
18633,13799,0,0
18511,13780,0,0
18540,13841,0,0
18702,13655,0,0
18472,13730,0,0
18529,13695,0,0
18787,13600,0,0
18624,13589,0,0
18451,13853,0,0
18691,13672,0,0
18505,13764,0,0
18432,13811,0,0
18525,13744,0,0
18525,13722,0,0
18551,13839,0,0
18627,13672,0,0
18446,13784,0,0
18532,13825,0,0
18734,13640,0,0
18495,13761,0,0
18377,13708,0,0
18472,13778,0,0
18452,13764,0,0
18384,13790,0,0
18662,13747,0,0
18470,13691,0,0
18484,13730,0,0
18593,13654,0,0
18390,13658,0,0
18568,13816,0,0
18717,13691,0,0
18490,13669,0,0
18574,13692,0,0
18566,13564,0,0
18604,13684,0,0
18462,13625,0,0
18660,13842,0,0
18554,13736,0,0
18395,13779,0,0
18515,13822,0,0
18405,13770,0,0
18441,13668,0,0
18337,13645,0,0
18334,13674,0,0
18639,13647,0,0
18574,13616,0,0
18398,13741,0,0
18450,13683,0,0
18540,13700,0,0
18570,13747,0,0
18378,13759,0,0
18482,13651,0,0
18279,13776,0,0
18508,13717,0,0
18533,13813,0,0
18390,13698,0,0
18450,13687,0,0
18442,13719,0,0
18496,13640,0,0
18443,13796,0,0
18402,13678,0,0
18586,13624,0,0
18582,13671,0,0
18636,13581,0,0
18560,13663,0,0
18537,13904,0,0
18553,13719,0,0
18529,13591,0,0
18412,13850,0,0
18617,13635,0,0
18404,13758,0,0
18528,13751,0,0
18445,13829,0,0
18624,13712,0,0
18482,13618,0,0
18517,13819,0,0
18331,13552,0,0
18494,13882,0,0
18552,13812,0,0
18408,13658,0,0
18497,13624,0,0
18443,13609,0,0
18433,13847,0,0
18442,13815,0,0
18443,13725,0,0
18577,13752,0,0
18529,13787,0,0
18414,13743,0,0
18667,13775,0,0
18428,13712,0,0
18412,13747,0,0
18482,13621,0,0
18543,13767,0,0
18453,13704,0,0
18590,13793,0,0
18490,13705,0,0
18449,13857,0,0
18482,13815,0,0
18492,13759,0,0
18498,13879,0,0
18539,13785,0,0
18437,13768,0,0
18482,13638,0,0
18434,13709,0,0
18471,13691,0,0
18317,13681,0,0
18402,13748,0,0
18381,13704,0,0
18387,13791,0,0
18188,13747,0,0
18288,13692,0,0
18550,13628,0,0
18159,13826,0,0
18400,13689,0,0
18319,13842,0,0
18458,13711,0,0
18415,13684,0,0
18420,13866,0,0
18421,13638,0,0
18506,13821,0,0
18502,13612,0,0
18456,13738,0,0
18526,13601,0,0
18500,13818,0,0
18500,13797,0,0
18547,13672,0,0
18541,13765,0,0
18576,13732,0,0
18615,13850,0,0
18588,13719,0,0
18556,13641,0,0
18591,13842,0,0
18487,13826,0,0
18457,13796,0,0
18714,13839,0,0
18664,13742,0,0
18475,13676,0,0
18544,13824,0,0
18502,13632,0,0
18450,13862,0,0
18695,13671,0,0
18597,13689,0,0
18471,13677,0,0
18606,13807,0,0
18606,13530,0,0
18703,13735,0,0
18488,13705,0,0
18541,13709,0,0
18634,13854,0,0
18475,13805,0,0
18435,13867,0,0
18537,13660,0,0
18468,13541,0,0
18649,13545,0,0
18453,13544,0,0
18323,13774,0,0
18509,13647,0,0
18334,13664,0,0
18441,13585,0,0
18278,13737,0,0
18372,13697,0,0
18481,13744,0,0
18383,13746,0,0
18556,13580,0,0
18473,13629,0,0
18382,13702,0,0
18401,13734,0,0
18572,13656,0,0
18524,13667,0,0
18460,13721,0,0
18576,13571,0,0
18242,13635,0,0
18431,13864,0,0
18535,13734,0,0
18509,13786,0,0
18468,13707,0,0
18326,13807,0,0
18356,13875,0,0
18581,13715,0,0
18444,13736,0,0
18409,13800,0,0
18646,13718,0,0
18530,13778,0,0
18623,13822,0,0
18669,13640,0,0
18640,13722,0,0
18719,13799,0,0
18784,13680,0,0
18688,13818,0,0
18717,13634,0,0
18935,13671,0,0
18978,13810,0,0
18930,13850,0,0
18792,13786,0,0
18720,13664,0,0
18754,13681,0,0
18853,13771,0,0
18883,13748,0,0
19083,13727,0,0
19019,13820,0,0
19040,13680,0,0
19040,13716,0,0
18940,13623,0,0
18956,13672,0,0
19146,13641,0,0
18985,13705,0,0
19095,13665,0,0
19081,13767,0,0
19131,13709,0,0
19149,13667,0,0
19048,13703,0,0
19095,13680,0,0
19266,13653,0,0
19215,14074,0,0
19044,13595,0,0
19081,13908,0,0
19060,13667,0,0
19059,13657,0,0
18970,13755,0,0
19071,13874,0,0
19252,13727,0,0
19078,13682,0,0
19133,13690,0,0
19267,13709,0,0
19182,13650,0,0
19044,13679,0,0
19189,13608,0,0
19117,13732,0,0
19261,13733,0,0
19099,13666,0,0
19151,13644,0,0
19227,13760,0,0
19321,13413,0,0
19249,13670,0,0
19123,13622,0,0
19159,13642,0,0
19167,13856,0,0
19113,13602,0,0
19175,13687,0,0
19070,13696,0,0
19256,13680,0,0
19243,13568,0,0
19164,13662,0,0
19033,13803,0,0
19138,13606,0,0
19329,13581,0,0
19049,13435,0,0
19035,13572,0,0
18959,13627,0,0
18856,13795,0,0
19153,13477,0,0
18986,13466,0,0
18988,13567,0,0
18944,13785,0,0
19171,13807,0,0
19163,13658,0,0
18807,13704,0,0
18844,13580,0,0
18910,13750,0,0
18783,13557,0,0
18979,13651,0,0
18948,13471,0,0
18842,13791,0,0
18755,13619,0,0
18864,13546,0,0
18792,13727,0,0
18907,13650,0,0
19076,13717,0,0
19104,13766,0,0
19257,13886,0,0
19202,13687,0,0
19155,13646,0,0
18953,13590,0,0
19079,13496,0,0
18898,13613,0,0
19020,13722,0,0
18997,13587,0,0
19010,13712,0,0
18889,13694,0,0
18917,13685,0,0
18958,13446,0,0
18964,13602,0,0
18842,13722,0,0
19016,13522,0,0
19080,13542,0,0
19091,13623,0,0
18990,13678,0,0
18998,13688,0,0
18923,13761,0,0
18872,13637,0,0
18892,13565,0,0
18902,13686,0,0
18965,13649,0,0
18962,13736,0,0
18905,13583,0,0
18922,13698,0,0
18845,13475,0,0
18933,13730,0,0
18856,13585,0,0
18734,13741,0,0
18759,13561,0,0
18844,13602,0,0
18843,13679,0,0
18581,13681,0,0
18887,13607,0,0
18951,13542,0,0
19037,13718,0,0
18998,13627,0,0
18963,13598,0,0
18906,13552,0,0
19035,13729,0,0
18974,13693,0,0
19018,13561,0,0
18826,13442,0,0
18926,13510,0,0
18833,13537,0,0
18759,13592,0,0
18811,13662,0,0
19025,13554,0,0
19003,13679,0,0
18870,13781,0,0
18950,13684,0,0
18910,13550,0,0
19132,13549,0,0
19068,13590,0,0
19137,13590,0,0
18910,13594,0,0
18995,13538,0,0
18960,13605,0,0
19011,13620,0,0
19001,13740,0,0
19013,13679,0,0
18969,13506,0,0
19026,13608,0,0
19074,13579,0,0
19023,13698,0,0
19017,13563,0,0
18886,13484,0,0
18960,13600,0,0
18880,13625,0,0
19005,13658,0,0
19082,13526,0,0
19061,13472,0,0
18949,13643,0,0
19011,13649,0,0
19085,13688,0,0
19176,13526,0,0
18928,13536,0,0
18928,13719,0,0
19000,13604,0,0
18764,13578,0,0
19004,13534,0,0
19135,13622,0,0
18988,13552,0,0
18898,13714,0,0
18998,13589,0,0
19018,13514,0,0
19132,13701,0,0
19052,13729,0,0
19188,13635,0,0
18920,13689,0,0
19039,13672,0,0
19270,13612,0,0
19107,13751,0,0
19025,13509,0,0
19204,13649,0,0
18972,13584,0,0
19172,13515,0,0
19104,13590,0,0
19034,13659,0,0
19159,13541,0,0
19210,13729,0,0
19139,13670,0,0
19167,13657,0,0
19208,13746,0,0
19065,13572,0,0
19075,13797,0,0
18989,13579,0,0
18827,13586,0,0
19044,13461,0,0
18966,13523,0,0
19077,13345,0,0
18915,13638,0,0
19035,13611,0,0
19080,13553,0,0
19043,13701,0,0
18991,13632,0,0
18952,13692,0,0
18999,13481,0,0
18982,13729,0,0
18983,13338,0,0
19071,13390,0,0
19070,13512,0,0
18926,13569,0,0
18872,13467,0,0
19051,13579,0,0
19076,13694,0,0
18820,13598,0,0
18979,13624,0,0
18897,13658,0,0
18719,13548,0,0
18825,13452,0,0
18993,13484,0,0
18947,13623,0,0
18964,13456,0,0
18929,13516,0,0
18950,13609,0,0
18716,13581,0,0
18801,13336,0,0
18827,13469,0,0
18718,13505,0,0
18771,13509,0,0
18769,13414,0,0
18803,13560,0,0
18694,13531,0,0
18747,13299,0,0
18777,13605,0,0
18768,13539,0,0
18783,13527,0,0
18649,13563,0,0
18877,13656,0,0
18835,13590,0,0
18946,13530,0,0
18666,13540,0,0
18636,13668,0,0
18626,13639,0,0
18922,13701,0,0
18852,13473,0,0
18512,13448,0,0
18673,13448,0,0
18758,13716,0,0
18644,13642,0,0
18614,13674,0,0
18774,13607,0,0
18834,13585,0,0
18597,13550,0,0
18553,13526,0,0
18864,13557,0,0
18769,13511,0,0
18663,13539,0,0
18629,13555,0,0
18708,13684,0,0
18785,13376,0,0
18655,13556,0,0
18733,13636,0,0
18598,13576,0,0
18944,13627,0,0
18588,13609,0,0
18849,13754,0,0
18633,13727,0,0
18909,13692,0,0
18787,13636,0,0
18789,13582,0,0
18832,13551,0,0
18778,13677,0,0
18935,13639,0,0
19046,13688,0,0
18721,13551,0,0
18876,13656,0,0
18826,13599,0,0
18817,13699,0,0
18854,13631,0,0
18947,13675,0,0
18909,13601,0,0
18821,13608,0,0
18915,13562,0,0
19061,13602,0,0
18900,13629,0,0
18886,13657,0,0
18846,13543,0,0
18810,13544,0,0
18789,13729,0,0
18759,13613,0,0
18959,13684,0,0
18726,13520,0,0
18795,13511,0,0
18797,13641,0,0
18747,13412,0,0
18775,13661,0,0
18740,13705,0,0
18806,13537,0,0
18874,13675,0,0
18924,13581,0,0
18942,13634,0,0
18882,13431,0,0
18778,13605,0,0
18768,13582,0,0
18868,13711,0,0
18887,13653,0,0
18802,13793,0,0
18882,13454,0,0
18866,13673,0,0
18589,13492,0,0
18801,13545,0,0
18847,13685,0,0
18675,13523,0,0
18764,13627,0,0
18878,13575,0,0
18721,13632,0,0
18887,13831,0,0
18890,13621,0,0
18985,13608,0,0
18781,13664,0,0
18814,13581,0,0
18830,13685,0,0
18733,13813,0,0
18663,13637,0,0
18713,13819,0,0
18640,13883,0,0
18718,13808,0,0
18624,13618,0,0
18706,13623,0,0
18826,13657,0,0
18599,13569,0,0
18470,13715,0,0
18614,13662,0,0
18629,13738,0,0
18753,13643,0,0
18649,13657,0,0
18526,13652,0,0
18782,13677,0,0
18843,13762,0,0
18848,13598,0,0
18817,13738,0,0
18761,13779,0,0
18685,13592,0,0
18757,13711,0,0
18817,13477,0,0
18794,13571,0,0
18761,13764,0,0
18734,13591,0,0
18849,13561,0,0
18829,13696,0,0
18760,13829,0,0
18650,13760,0,0
18814,13686,0,0
18737,13814,0,0
18653,13695,0,0
18599,13726,0,0
18653,13759,0,0
18523,13890,0,0
18626,13611,0,0
18733,13865,0,0
18647,13927,0,0
18608,13711,0,0
18671,13602,0,0
18722,13766,0,0
18740,13720,0,0
18800,13908,0,0
18590,13628,0,0
18667,13661,0,0
18654,13671,0,0
18700,13707,0,0
18744,13867,0,0
18592,13836,0,0
18669,13579,0,0
18668,13668,0,0
18573,13801,0,0
18573,13704,0,0
18596,13655,0,0
18622,13721,0,0
18570,13802,0,0
18607,13675,0,0
18498,13850,0,0
18452,13690,0,0
18727,13694,0,0
18427,13782,0,0
18741,13824,0,0
18550,13612,0,0
18562,13759,0,0
18513,13800,0,0
18648,13678,0,0
18752,13763,0,0
18750,13843,0,0
18661,13861,0,0
18487,13786,0,0
18712,13740,0,0
18671,13858,0,0
18547,13791,0,0
18835,13803,0,0
18788,13822,0,0
18543,13789,0,0
18629,13854,0,0
18685,13694,0,0
18629,13789,0,0
18435,13752,0,0
18749,13735,0,0
18612,13854,0,0
18755,13918,0,0
18527,13856,0,0
18572,13750,0,0
18646,13561,0,0
18609,13685,0,0
18560,13736,0,0
18608,13843,0,0
18731,13835,0,0
18456,13738,0,0
18393,13939,0,0
18460,13616,0,0
18522,13800,0,0
18609,13767,0,0
18537,13663,0,0
18349,13761,0,0
18400,13646,0,0
18462,13825,0,0
18409,13804,0,0
18505,13737,0,0
18389,13783,0,0
18510,13797,0,0
18462,13777,0,0
18529,13694,0,0
18502,13917,0,0
18398,13816,0,0
18500,13687,0,0
18389,13823,0,0
18439,13846,0,0
18428,13855,0,0
18423,13780,0,0
18558,13794,0,0
18608,13804,0,0
18428,14137,0,0
18598,13899,0,0
18658,13778,0,0
18613,13832,0,0
18613,13883,0,0
18639,13673,0,0
18476,13921,0,0
18619,13825,0,0
18541,13832,0,0
18686,13840,0,0
18575,13867,0,0
18575,13796,0,0
18584,13895,0,0
18518,13825,0,0
18594,13941,0,0
18762,13881,0,0
18467,13957,0,0
18830,13827,0,0
18774,13779,0,0
18546,13797,0,0
18607,13661,0,0
18650,13932,0,0
18577,13962,0,0
18577,14101,0,0
18718,13797,0,0
18513,13863,0,0
18509,13866,0,0
18674,13793,0,0
18522,13707,0,0
18695,13747,0,0
18630,13950,0,0
18892,13798,0,0
18669,13852,0,0
18473,13737,0,0
18679,13818,0,0
18641,14002,0,0
18676,13813,0,0
18598,13999,0,0
18613,13960,0,0
18705,13874,0,0
18979,13937,0,0
18705,13764,0,0
18740,13931,0,0
18579,13831,0,0
18787,13980,0,0
18443,14049,0,0
18578,13866,0,0
18462,13899,0,0
18546,13831,0,0
18385,14093,0,0
18658,13878,0,0
18560,13945,0,0
18652,13872,0,0
18726,13931,0,0
18653,13844,0,0
18671,13974,0,0
18820,13890,0,0
18574,13966,0,0
18752,14033,0,0
18542,13864,0,0
18466,13998,0,0
18572,13939,0,0
18543,13847,0,0
18636,13835,0,0
18731,13849,0,0
18559,13982,0,0
18674,13992,0,0
18683,13953,0,0
18654,13972,0,0
18682,13927,0,0
18625,13881,0,0
18375,13911,0,0
18480,13983,0,0
18621,13857,0,0
18526,13912,0,0
18584,13885,0,0
18838,14028,0,0
18795,13896,0,0
18829,13933,0,0
18618,13950,0,0
18542,13684,0,0
18623,13976,0,0
18648,13936,0,0
18795,13926,0,0
18698,13974,0,0
18625,13855,0,0
18578,13966,0,0
18837,13918,0,0
18816,13867,0,0
18632,13851,0,0
18715,14077,0,0
18707,13916,0,0
18740,13768,0,0
18996,14061,0,0
18804,13866,0,0
18735,13846,0,0
18823,13765,0,0
18744,13871,0,0
18672,13942,0,0
18678,13768,0,0
18745,13948,0,0
18727,13807,0,0
18782,13813,0,0
18786,13730,0,0
18639,13804,0,0
18756,13974,0,0
18593,13835,0,0
18801,13993,0,0
18751,13824,0,0
18696,13675,0,0
18698,13975,0,0
18562,13735,0,0
18476,13904,0,0
18628,13883,0,0
18499,13963,0,0
18616,13886,0,0
18519,13911,0,0
18589,13763,0,0
18429,13718,0,0
18402,13975,0,0
18714,13853,0,0
18496,13935,0,0
18658,13960,0,0
18676,13891,0,0
18561,13913,0,0
18661,14012,0,0
18594,13902,0,0
18535,13992,0,0
18548,13892,0,0
18552,13969,0,0
18493,13862,0,0
18539,13736,0,0
18683,13683,0,0
18365,13807,0,0
18490,13822,0,0
18434,13975,0,0
18402,13782,0,0
18400,13796,0,0
18404,13778,0,0
18400,13828,0,0
18600,13912,0,0
18424,13747,0,0
18444,14014,0,0
18526,13783,0,0
18556,13710,0,0
18383,13695,0,0
18392,13954,0,0
18443,13893,0,0
18472,13697,0,0
18565,13927,0,0
18283,13840,0,0
18518,13898,0,0
18647,14051,0,0
18514,13957,0,0
18542,13824,0,0
18427,13828,0,0
18554,13801,0,0
18626,13841,0,0
18617,13886,0,0
18615,13895,0,0
18551,13890,0,0
18715,13849,0,0
18732,13815,0,0
18713,13744,0,0
18723,13677,0,0
18607,13926,0,0
18594,13638,0,0
18663,13682,0,0
18640,13824,0,0
18572,13823,0,0
18592,13730,0,0
18640,13914,0,0
18652,13765,0,0
18574,13924,0,0
18667,13848,0,0
18632,13861,0,0
18566,13645,0,0
18564,13868,0,0
18646,13733,0,0
18501,13771,0,0
18599,13765,0,0
18608,13742,0,0
18576,13779,0,0
18603,13849,0,0
18529,13914,0,0
18568,13906,0,0
18477,13701,0,0
18540,13924,0,0
18549,13813,0,0
18484,13934,0,0
18551,13756,0,0
18430,13930,0,0
18458,14007,0,0
18710,13840,0,0
18543,13893,0,0
18564,13968,0,0
18597,13894,0,0
18509,14030,0,0
18405,13806,0,0
18675,13726,0,0
18638,13823,0,0
18506,13930,0,0
18598,13952,0,0
18498,14065,0,0
18525,13781,0,0
18523,13758,0,0
18527,13717,0,0
18590,13940,0,0
18522,14031,0,0
18581,13804,0,0
18393,13854,0,0
18596,13855,0,0
18426,13719,0,0
18483,13824,0,0
18743,13855,0,0
18435,13777,0,0
18457,13869,0,0
18544,13840,0,0
18627,13759,0,0
18566,13649,0,0
18615,13909,0,0
18462,13880,0,0
18580,13844,0,0
18605,13934,0,0
18576,13614,0,0
18681,13968,0,0
18638,13871,0,0
18626,13753,0,0
18693,13757,0,0
18677,13799,0,0
18678,13942,0,0
18662,13730,0,0
18605,13775,0,0
18715,14051,0,0
18529,13927,0,0
18575,13781,0,0
18679,13850,0,0
18671,13835,0,0
18848,13935,0,0
18564,13826,0,0
18616,13773,0,0
18732,13857,0,0
18772,13918,0,0
18650,13735,0,0
18712,13896,0,0
18516,13826,0,0
18655,14005,0,0
18692,13522,0,0
18665,13794,0,0
18624,13976,0,0
18710,13831,0,0
18587,13940,0,0
18591,13850,0,0
18637,13898,0,0
18668,13909,0,0
18809,13830,0,0
18803,13868,0,0
18655,13888,0,0
18807,13937,0,0
18627,13797,0,0
18538,13899,0,0
18586,13821,0,0
18584,13773,0,0
18629,13850,0,0
18655,13832,0,0
18813,13858,0,0
18671,13728,0,0
18717,13924,0,0
18647,13864,0,0
18739,13995,0,0
18741,13983,0,0
18695,13819,0,0
18502,13888,0,0
18628,13808,0,0
18855,14018,0,0
18758,13841,0,0
18618,13858,0,0
18762,13859,0,0
18683,13757,0,0
18489,13873,0,0
18576,13947,0,0
18686,13832,0,0
18739,13903,0,0
18597,13931,0,0
18662,13864,0,0
18841,14053,0,0
18570,13731,0,0
18596,14016,0,0
18759,13877,0,0
18820,13913,0,0
18740,13981,0,0
18727,13979,0,0
18760,13869,0,0
18600,13849,0,0
18788,14060,0,0
18694,14054,0,0
18767,13974,0,0
18699,13855,0,0
18826,13943,0,0
18735,13794,0,0
